"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259"
"PI_144134",-2.20933648795127,2.20371828713026,0.784767166481893,0.252287952064089,-0.354334221177943,0.256457280730327,-0.407366685350737,0.0694758348484349,0.360318609597235,-0.193381770480412,0.237839353580312,-0.136236203897174,0.170764302573229,-0.20264279120359,0.0288837588533153,-0.0283494575856057,0.19313656018889,-0.237756797137471,0.18769680999893,-0.168077323407975,0.0760401272482649,-0.0728335503129854,-0.139416223125906,0.135434698069538,-0.00388158516377185,0.21052342628586,-0.0855170311075174,0.0776827588088596,-0.128891539498993,0.0993329157311857,-0.151766383163006,0.0164859825952429,-0.126752260019769,0.0447344713824301,-0.0264440925017897,0.000176018765697031,0.0015934519485458,-0.010242795860454,0.102226865084302,-0.0761862043132753,0.00649523226683475,-0.174885989209732,-0.0641450382338669,0.0345569966574222,0.0462440751788588,-0.000328207705960352,-0.0312683628333768,-0.00530876990851869,0.0605275308479927,0.0219315030218709,0.0169264821748951,-0.169740178367825,-0.023105894100547,-0.0653261499825918,0.0566181731349606,0.00916184824493449,0.0277313958210313,0.122029816409478,-0.149943380181367,0.120969131493416,-0.146978947017823,0.0556980931977719,-0.0419497954404848,0.196131927236117,-0.0894400722547422,0.0455979298892888,-0.066102772707508,0.0145984787579649,-0.032565334796769,0.0745268761452316,-0.0142894041080556,0.0987389750090207,-0.105159754195119,0.0451980420711229,-0.00301876580337737,0.0199269591979068,0.0538667287669121,-0.0955963337697086,0.0422991800968522,0.0364287906943037,-0.0406525780135959,0.0160917528260819,0.0291440776944996,-0.0625942026933933,-0.0569818475475544,-0.0107744634629719,0.123124149799025,0.000558244479437003,-0.0141239648026608,-0.0911844049536594,0.0598508626039091,0.148743326048565,-0.0880136717015497,-0.00980085238322185,0.0319259993488716,0.103083369116071,-0.0463058268940281,-0.00603888423631,-0.147246526518196,0.00459504436893805,0.0139971194179976,0.0773921869691692,-0.00349537925001273,-0.0790107912518443,-0.0702126084387637,0.0304540437078706,0.051365794247859,0.0691208392807244,0.0270910032722793,-0.100150718901835,-0.0795569843293863,0.0910701477478793,0.0134133742427999,0.0837156770859135,0.00587178461707627,-0.0671483893027035,-0.0425498323159966,-0.119736250666338,0.0284411352688828,0.0422789673205696,0.0758938761688108,0.0409165330158843,-0.0436870116480735,-0.0272634687135339,-0.00473890389558948,-0.00168317204088192,-0.0603585320512841,0.106472573051922,0.0246682172148373,0.117394796971903,0.000933809549087778,-0.0543343159279652,-0.0744387062980674,-0.00992403244657417,-0.0714496835319455,0.0697526415343631,0.0354776694295873,0.0269998657048276,0.104411133242262,-0.0871176619524653,-0.0204071494903581,-0.0423254145985019,-0.0386315625375337,-0.011342013182833,-0.00185610350720965,-0.0658628932037273,-0.0091932777068078,0.152050125599897,0.088304826735789,0.104350095513872,0.0442704374813045,-0.0809372973603577,-0.00995409493255234,-0.028796640041715,-0.139357818899259,0.0743952328406392,0.034609769849377,0.126234318619552,0.0170147913286903,-0.0297290541505285,-0.0245096776433222,-0.00513898363615387,-0.00457274881555356,-0.00651879998724345,-0.0282959597608356,-0.0290361157828869,-0.026273055217123,-0.063465289162079,0.0321691168053901,0.0126044102888337,6.54241398494556e-07,0.0388528959053107,0.0264581528082471,0.0215533886495071,0.0195820158408415,-0.028151811740027,-0.000249926720722649,-0.0449306445867812,-0.00805973138997494,-0.0556245646014641,-0.0403563621063213,0.0544244104128444,0.00199575023494451,0.0574232701726631,0.0600721954025579,0.0391272610641405,-0.00987301284782055,-0.0566396142316569,-0.00805052861772233,-0.013091191490029,-0.018539292371523,-0.0105311864627737,-0.0193235681905966,-0.00688390189096508,-0.015219525927383,-0.00616096192861824,0.00876725747907922,0.00947527450657095,0.0482306066657141,0.013541914308703,0.0231016095141336,-0.00515238403270625,-0.0152576618859001,-0.00546207481888904,-0.01695296860268,-0.00395736353064882,-0.04157587501192,-0.00317094223489905,-0.00470714536652134,0.0209622692668191,0.00192082402327984,0.0024739252564388,0.00238134777455208,0.0139978491021509,0.014903406880782,0.0217318640034862,-0.0109674395349371,-0.0220133130135805,-0.0103865793487808,-0.00700133976707991,-0.00543689448149042,-0.00369670330892883,-0.00199147173934251,0.0238423229155855,0.0244429690248617,0.0138935831956754,-0.0177030485257397,-0.00878571476232187,-0.000337505993677752,-0.016711142702212,-0.00926193930233927,0.00155063821090871,0.0052398059822479,0.000622279038603563,0.0131990959300908,-0.00732076821844614,-0.02491366696049,-0.00344449645446873,-0.00292793668850368,0.000396408900729137,0.0112456061427722,0.0164468395939379,-0.00865509039542451,-0.0150920968722882,0.000403367254630256,0.00444004914233704,-0.0105722630238113,-0.000251818330176286,0.00167976254684927,-0.00391447469416276,0.0143146189736798,-0.000452683039879006,0.00858655018510144,-0.000367634396819966,6.73616179955399e-05,-0.00299521611692261,0.0023704945817793,-0.000400112063531434,-2.66532560233312e-05
"PI_145619",-2.49995105961699,3.88391042078238,0.934921704523295,-0.223466027914386,-0.142771730527436,0.046040884789019,-0.205774757734764,0.0670900095493841,0.296919022784661,0.254120619360717,-0.455916689723253,-0.18461357355132,0.0587289909273511,-0.0440901838654052,-0.275994833008566,0.127802966432712,-0.29670925240261,-0.0272502525180949,0.0494848950776415,0.0968352848396421,0.0987221004385383,0.135966696860599,0.0955518082088037,0.0174020941854735,-0.175656151674616,-0.239196067088168,0.172726371000827,0.118565903607599,-0.106191609061215,0.0405878748674395,0.0375655921124462,-0.175828012650648,0.17303843557805,-0.129701020948904,-0.0358447670493932,0.00714793848212543,0.000661192459751026,-0.0537589017712065,0.108653759898868,-0.00402164668565356,0.0335003124825254,0.0141278893643049,0.00955526608205479,-0.125164743881223,-0.0185685992206112,0.0865905164448302,-0.0321287525029697,-0.0255561874859241,-0.0330381757764952,0.0147961397131312,-0.00421634544258718,-0.033417464247585,-0.0130718118814189,0.0707896136730815,0.0248219671288722,-0.0425589698855324,-0.04541032369443,-0.0729737006280446,-0.0125833376245794,0.0659266874237447,-0.00954505577751789,-0.0399510758311538,0.0554766235300724,0.017312712195934,-0.0184058708908426,-0.0227458073242712,-0.0573197633944819,-0.0103788089227027,0.0344236999441039,0.0215871099618677,0.0939428909977134,-0.0146873266199272,-0.0118262831186927,-0.0400804052863454,0.0151290979834799,-0.0378991679685373,-0.0112320729429613,0.0197630323081776,-0.0452983814693494,-0.0689790157219197,0.0440262088548331,-0.0323199645414822,0.073595150830423,-0.0214436719173302,-0.0408574549312,-0.0174932263397879,-0.0291206713070817,0.0324563413707709,-0.032894639983115,0.0272985374883623,-0.00883422093539505,0.0067375897848507,-0.0209450444062267,-0.0257617143971242,-0.0225111306141005,-0.0178269417993609,-0.0208069956371867,0.0273099158112424,0.0148714136362792,0.00323184008867491,-0.00340077695183837,-0.0177280556374258,-0.00314547836734894,-0.0101301666347841,-0.0185298177112861,-0.00484339227233173,0.00695990449427588,0.024937404216407,-0.00377982817040642,-0.0457978668523608,-0.00490313387065167,0.0305136699748152,0.0102791070234574,0.0344703624438797,-0.0155669524327928,0.0290100817145874,-0.0241163561331348,0.010844199717593,0.00646205457667156,-0.0370213743046257,0.00118011497991909,0.0108235099310874,0.0166487402531071,0.0264697917466874,-0.0370892215263906,0.00117769920035427,0.00304448217245496,-0.0161779444030486,0.0544460757552453,-0.0230943245681191,-0.0113652896699984,-0.00130086605387024,-0.0607202184093344,0.00303070998891193,-0.0309542236789571,-0.0367149489244613,-0.0187090878778154,0.00574955796755968,-0.0105227856886355,0.00842064858443812,-0.0508374246003556,0.00738526174611616,0.0576617123462328,0.0243017250890494,-0.0331600297127445,-0.0211881205334244,-0.019642024297558,-0.00330766024122707,-0.0303433296210419,0.0193999220927848,-0.00857805317432638,0.0270471347476723,-0.00630173828932694,0.016910069034706,0.0191815237413611,0.0145858089117017,-0.0202548565001996,-0.0216341124202073,-0.0367679788332486,-0.00739782155068347,0.0275486280475584,-0.00452529506046606,-0.0175081802548069,0.0373137644657187,0.0193407663156641,-0.0010520066782128,0.0129607266248985,-0.0220321327019738,-0.0573863977619462,0.010264699449891,0.0061162100234312,0.0104756728406182,-0.0359623710288423,-0.0132879805465042,0.00203556481500823,0.00589707594992076,0.0257678132780557,0.00787047003331987,-0.0141057030454731,-0.00550010225535999,-0.0636404588074719,0.000601348964454761,0.0277116786916131,0.0652157722282807,0.0303070034029803,0.0344905241218459,0.0077267394381812,0.018226560993993,-0.0550561145209845,0.0364631587704082,-0.00645666282604944,-0.0276466272645569,-0.0474951958618564,-0.0159832980287668,-0.0694086111712874,-0.0148607907775524,-0.0147072461522591,-0.0556815043774169,-0.0575185873384906,0.0149791355569313,0.013232759870158,-0.0174240436410365,-0.0764191293806281,-0.0528922648591,-0.00344608962446513,0.0490282087565602,0.0916029756464588,-0.108116951026689,-0.0554769154696891,0.00437771916733933,0.0639776337591689,0.108821228109951,-0.076290217319079,0.0382306309928291,0.0835315731076426,0.180304344291602,-0.0500234143177818,-0.0594955841013006,-0.095835179495176,0.079357391224691,-0.0644874654035589,-0.0416111424236942,0.0474202460591776,0.0384548658614588,0.0228598669426582,-0.0454067199395904,0.051263910920376,-0.0227202587334755,0.00738091790501504,0.0767781665010417,0.0214863065901595,0.0140957459320249,-0.0144497069320223,0.0184573166298123,-0.029585228903152,0.0572995546857273,-0.0069142827447448,-0.0143305521581253,0.00356778886456059,0.0204495138352607,-0.0348963880574309,-0.00850996473746201,0.0188463170958948,0.0114472010201799,0.00279316107613668,-0.00505334447411464,0.0321067029510913,0.00995291080623668,0.000763788557514645,0.0136870792760026,-0.0145758531972113,-0.00237652776975632,0.014837474698174,-0.000109523694402919,0.000345863184880858,-0.00489578037802238,-0.00265998595276619,0.000340335574114295,-2.7990322158952e-05
"PI_145626",-2.53295771740076,3.90461579963228,1.06045077678082,-0.218737137942483,-0.0455104530008776,0.152486904388279,-0.473148859438831,0.0845855323243744,0.288162589664847,-0.282085423288224,-0.429671144398048,-0.0693821911110198,-0.273403358248374,-0.187569085445274,0.00956077808846034,0.135533226364877,-0.092410033247429,-0.00106746721619811,-0.0762121176815807,0.134365495296489,0.0944876785653501,-0.0169139253020877,-0.130175099924688,0.0385869672942076,-0.0372352244333728,-0.0147992519107734,-0.068978893917277,0.0153728850278148,0.116258225760945,-0.00463606107196243,-0.0606735891317096,-0.0408679108481433,-0.0398431435850624,0.119684239739872,0.0411018613705367,-0.0470412746692245,-0.0277043898550128,0.015558586007086,0.010953582204066,-0.046575544917738,0.00776366087743861,-0.0791272233670134,-0.112658193297891,0.0220125321039198,0.00617434174927133,0.0180591136532285,-0.0491526193706387,0.00134513460914574,-0.0692421999847788,0.0612848293766129,0.0772340782168954,-0.0127675762004718,-0.057376155034076,0.0443090612884851,-0.00437859345951427,-0.0444759267774985,-0.0867947619655854,-0.00605113921757978,0.0662086390620057,0.0411053321393229,0.0382828073275792,0.0259455473724262,-0.0023375700771054,-0.0571682399097395,-0.062516559739221,-0.0032572695784613,-0.0029809776996657,-0.0164000382473311,-0.0481028753703289,-0.0137506094232255,0.0867700530486674,0.000443592182662694,0.046145103770547,-0.0319541733878514,0.0308101290221405,-0.0183763907435632,-0.0811959416289826,0.012423186740235,-0.0070597709710051,0.0184558122492122,0.029802924670151,0.03676222265944,0.0395576012603619,-0.067205703032182,-0.0455394814765286,-0.0310614667208841,-0.00486668995857485,-0.0261164906266775,0.0453992263810161,0.050816335798907,-0.00712021726774425,-0.0247880925378601,-0.0382344552664134,0.0214020077413156,-0.0676019560904516,0.000347806905971731,-0.00409547498090905,0.038173856938596,-0.0209147838917544,-0.0266624104354864,-0.00134072736989532,-0.0193596273187258,0.00686322683989469,-0.0526711796724706,0.0274904399494632,0.0595881675171419,-0.0018007932207446,-0.0173286479199825,-0.0239987591883726,-0.0909934315239151,-0.0437832746308136,0.0839983923707024,0.0354666665619422,0.0788790841903118,-0.0745168670890461,-0.0181205791736531,-0.0447156005795725,0.0477030586851184,0.0412304841464554,-0.00169441761398467,0.0741305053392142,-0.00496805614785068,-0.0412057725295534,-0.0223266969577173,-0.0121186153347015,0.0532421265436542,-0.104880000983337,8.93241277886497e-05,-0.0354209645137408,-0.0453347822304026,-0.00226642105171139,-0.0702963282370933,-0.1001238014093,-0.0519066041400179,-0.0584925967843357,0.0663982862069136,-0.070118723654078,-0.0143510935313542,0.0283668854042219,-0.0189447280902297,0.0343780157598826,0.0689044785497186,0.0559626211214284,-0.00517254172055177,-0.0722775329944082,-0.0301115267893832,0.103470377517959,0.0267636823782457,-0.045359935918435,-0.0599275761299355,0.0899323961738481,0.0380395414444142,-0.105661065691256,-0.00188501455041851,0.00149179676167316,0.0547979456556824,0.0105666090414251,-0.0246789721136299,0.0458703382710008,-0.00230304175198284,0.0144758051868493,0.0335846444174088,0.0676924077020718,0.0410682895054963,0.00943888122073011,-0.0728537978015515,0.00497906868626067,-0.00873208511569451,-0.0479529142690589,0.0524326509333581,-0.00583560492351139,-0.0731544839950515,-0.0417436870257006,-0.027771546162236,-0.0580139880747348,0.0680360465984494,-0.0458763867222806,0.0574936397758657,0.0638781715832989,0.0370426112716222,-0.00176254025870509,0.0293466396100874,-0.0162271061402383,-0.0205119080819112,0.0133468678610937,0.00865935350043226,-0.136279600418009,-0.0130499798483656,0.0765538855632955,-0.0721604956055068,-0.00604619007506966,0.102859287464892,0.0447283534425167,0.0132010633069909,-0.0235835640226014,-0.0575553107125646,0.0133268351930059,-0.00822822269471447,-0.0466078842804422,-0.0722577143991961,-0.0472158391706199,0.0653971049517197,0.0587022837791066,0.0284513612716238,0.013512158269433,-0.0568200591596515,0.0656960031409656,0.0752383204651588,0.0349294135190711,-0.0873352698547343,-0.037650923813426,0.030292945226978,0.0488879667645087,-0.00223673921706927,0.00114625126398597,0.00763664410613381,0.00259229729330694,0.070523061858937,0.00483173861372148,0.00827941790398373,-0.00759170893655761,0.0169144833808351,0.0366949032967007,-0.0651854979742749,-0.0453082310567192,0.0178168871247441,0.00706345629813233,-0.0237430429010671,0.0223672737727918,-0.000363517926517323,0.0047320147717748,-0.0211237893705785,0.000258514491813418,-0.00415349501806848,-0.0191037145018981,0.0126412985512523,0.00488515227455816,-0.00265762762539806,0.0418398523288095,-0.0409700211098783,-0.0280047808350452,0.00203408099477403,0.00757692486426915,0.00262949188634139,0.00348621489010918,0.0129090563452207,0.00897301048975514,-0.0204048164142501,0.00691726522350256,0.0152555882254008,-0.0241066104813885,0.000258953339320233,0.01526047490974,-0.000256532422158158,0.000504240973653307,-0.00689433564929239,0.00131153266990598,0.000147980685231204,-2.79363145384914e-05
"PI_145633",-2.25601673974105,3.72409549011604,0.6951723942141,-0.106345719393504,-0.112322569935657,0.0729916837897808,-0.162950360759285,0.0252808027254672,0.187314214893998,0.309100384733901,-0.175043506198765,-0.121826695725954,0.203637521171475,0.0887846975512133,-0.135986260564991,-0.0474251128880898,-0.0348714629900245,-0.138837086765152,0.321647063064718,-0.105577074999804,0.0887596200832194,0.164320284135029,0.166758145270076,-0.0564782218675144,-0.0271564128732459,-0.174189955683935,0.170779973339516,0.158242165243759,-0.337332498028448,0.213760216792534,0.0075224064257993,-0.214614819429411,0.143975286171711,-0.135931046197733,-0.120888235378019,0.0957319114516128,-0.039245821777057,-0.110729953726625,0.117142212083199,0.102088794347836,-0.0518532676142025,0.00305117229996629,0.050411938396493,-0.00423873971046726,0.00844525899078901,0.116819218823458,0.0240381367346081,-0.0621233934876285,-0.0156056393294869,0.0505882559632723,0.0380598778255005,0.0282466526844836,0.0215787055054027,0.0425702352413078,-0.0224945611581277,0.0350817447245275,0.0121740719923945,-0.0493529365115952,-0.0709279775391613,-0.0365332566523939,-0.119706562787907,-0.140141979959951,0.157236008058191,0.0718721836846473,0.0124675101177154,0.0249451380907875,-0.0910367226284422,-0.0887504635459595,0.0186916468041013,-0.0153713067421267,-0.0161557022240875,0.0123757045800786,-0.051015470334651,-0.032255764204726,0.0221202925226616,0.0233876236164762,-0.0100602390092172,-0.0305842265391458,-9.53438495062584e-05,-0.102568517728317,0.114272144773127,-0.0495095901109559,0.0461088784777825,-0.0281842336522964,-0.0535273613813773,0.0136038998603088,0.00332161701138852,0.0509811048054819,-0.0515791154547149,-0.00720188076457006,-0.0327620661706775,0.0512203743823017,-0.0038641208692194,-0.034736247512225,-0.0480496980470953,-0.0195881471266534,-0.0425698926036062,0.0447040768760006,0.0316334324382312,0.0243436468949189,-0.0587076872225472,-0.0379667228445333,-0.0715237469212098,-0.0201554438059185,0.0526220582448793,-0.0282382324025567,-0.0295073931940251,0.0448868104196398,-0.0111529500426704,-0.0193751106635219,0.0465702862932136,-0.0621676820038628,-0.023398785150463,-0.0670503313028527,0.00692866575994462,0.0610691681953862,-0.0245667096951782,-0.0646405262512051,0.000933758283261182,-0.0337963763738203,-0.0453700281990473,-0.0181388729625378,0.0006739368175135,0.0373402390148599,-0.00196981367315305,-0.0339967978355116,0.0126111785855547,-0.00495832229719928,0.0224088329976663,0.00769086231130084,-0.0186732854599412,0.0274767057131055,0.0217165698577154,-0.0223945062270395,0.000402909603853984,-0.00236902981194279,0.0245930170371568,-0.0232664921153722,-0.0224916266248062,0.0146878639162072,-0.033517956566363,0.0292313964805142,-0.0416925634047036,0.0186572823057466,0.00727614643707847,0.04906726978524,0.0233205451460952,0.0463792768338609,0.0282475998490534,0.00668609051596116,0.0580435510861707,-0.0056204514692999,0.031510770951329,0.0219067960933702,0.0245867261834443,-0.00600455824441644,-0.011593427568678,-0.0160073435689343,-0.00629674397632886,-0.0199797981750263,-0.000358082436681727,0.0219009051513897,0.0125796315965592,-0.0184860195063834,-0.0113460754784199,0.0112528908783461,-0.00508890328918786,0.0251695162169151,-0.0159642006056583,0.0450284311330979,-0.00528865273446777,0.0040239873939714,-0.0333605237329069,-0.00337825873684244,-0.0424518977357456,-0.0285151723627901,-0.0177167901201119,0.00691984020681488,0.00889221768618199,0.00340935037512631,0.0192775904473494,0.040136366394879,-0.00430128630908855,-0.0463127641941063,-0.0228078708790627,-0.00263504554297798,0.00301028660959018,0.0259838799178557,-0.0411666646710854,0.0130654454711343,0.00259868885233488,0.0699197813971109,-0.0032007451360437,0.0422429186862484,0.0395369754288328,0.000957456314641079,0.0103694837047841,-0.0769546546023354,-0.0450937272728932,-0.0535801124647994,-0.0263050461313809,-0.0250209581365375,0.0082365819146066,0.0329307721185496,0.0375944769683814,-0.0021580609247896,-0.000383671026043836,0.0595743528312864,0.00257647664893937,-8.10678800394529e-05,0.0191854601773672,0.0272925005339247,-0.0114211979714482,0.0401052264126553,0.0322579030068055,-0.0219251341942471,0.0553502898792788,0.0119725058428453,0.00737029034134985,-0.0454819795986955,0.00577429505935199,-0.00402344600215803,-0.0101661788361881,-0.00371664740261865,0.0181133942867098,0.0409915097929142,-0.0199775901128759,0.00214646008737566,0.0125898532251718,-0.0547099189891116,-0.0101794294813366,-0.00171887150537868,0.000506322712123497,-0.00496052599725425,0.0313530195634266,-0.0519316722999589,-0.0336850077565035,-0.0143401335438325,-0.00246261006232969,-0.0185571374744071,-0.0107872818530838,-0.0189590260475342,-0.184186226928379,-0.0524386780544706,-0.0800691198176638,-0.0602582295413915,-0.0681569682648926,-0.0156266921152119,0.0403753757183772,0.0227845810717885,0.0112879767091969,-0.00726045309469714,0.00814959106933813,0.000960378409930572,0.00112538256925851,-0.00407502106005844,-0.00424643482419315,-0.000929608590211837,-2.72764847315372e-05
"PI_146890",-2.48539656180992,3.42965950929167,1.09908422623152,-0.338219145389802,0.0748978549624408,-0.0271247297547537,-0.247431624350361,0.197440743728191,0.34070527016356,-0.203467251493663,-0.210469722054902,-0.11896178443049,-0.1120391855115,-0.0664705464910534,0.0852871820907212,-0.0095870654886151,0.144768622174648,0.0303322795909906,0.0177401281457207,-0.119236373558009,-0.0949426270307316,0.108075266057388,-0.160397622702967,-0.0760041364697597,0.0255330234083348,0.127373502850606,-0.111225863685854,0.0418047477706551,-0.0373569078933114,-0.0401883199968542,-0.0339852408801211,-0.186872850709346,-0.0899803190295781,0.117136932450868,0.22980263362549,0.0154694626962406,-0.0759681804223561,0.0871182420903657,-0.132855891097459,0.0351770220588817,0.0469311001025763,-0.0444466434855927,-0.147169280316063,-0.0958516769033389,0.0983616164832785,-0.0715251231610345,-0.194388700855752,-0.0169568723178383,0.0196404445013213,0.0271180146848225,0.0370835942617751,0.0730231621131076,-0.0541922870798307,0.00195081015078159,0.0145102371335407,-0.114188765404884,-0.211096159064148,0.0300244882089081,0.0262780288790936,-0.115094013846176,0.0388141319349227,-0.0417031577353198,0.111769728989603,-0.0355386574014032,-0.0864574605550207,-0.00336071567945984,-0.0377715623226267,-0.056598496272603,0.0870519738805019,-0.00866732805304935,-0.0811784839250019,-0.0147080028014461,0.148683453169538,0.0700961638115,-0.0610730693388446,0.0365144658632196,-0.0623520428285159,0.0443091908938418,0.076668126608677,0.0129872917281648,0.00371535002710946,0.0409890376916827,0.0225620634408605,-0.0719038368695964,0.0644200216137741,-0.0665904149654573,-0.0144825943027498,-0.0609352816325412,-0.0317950397096618,-0.0809336696663693,0.00492752095912794,-0.0210663619468424,-0.0249088640380783,0.111915615811285,0.01626223998512,-0.0407161436992329,0.0157259719875977,0.0454957716927893,-0.0760080454012486,0.0111145631031024,0.0896545363066429,0.0421287843722569,-0.0363293467172799,-0.00375803002175909,0.0048965455798527,-0.0155571514035816,0.0264097527790269,0.0834180605620929,-0.0314333945405454,0.00223009550207503,-0.0174353075682881,-0.0175000640841189,-0.0560780374241223,-0.0257155635177204,0.0842141092159587,0.0247393505018246,0.0946626950883201,0.0202417898216506,0.00812315527194251,-0.0413404996974965,-0.0117932677144456,0.0107310307342608,0.0454253040439066,-0.0185883655232835,-0.0206093401385662,-0.126741007916131,-0.0110379943631669,-0.0146271496501984,-0.0294612423240153,0.0293953296107134,0.0426084435421329,0.0129646790545502,0.0585784936084089,-0.0270506456148701,0.0294468083580632,-0.0107359376284626,-0.0370617592391259,0.00891374190933687,-0.0440087308352866,-0.00766518192478156,0.0649958642761591,0.0341694879981936,-0.0126307577482963,0.0124038544752852,0.0206427982300843,-0.00514772719593519,0.0356286691508578,-0.0283258990154453,-0.0805262247992062,-0.0418548116981419,0.0280585631837729,-0.0491608911313653,0.0727123661167795,-0.0574563494298369,0.0283291718552431,-0.0759644378870703,0.00252238230714493,0.00120601043852855,-0.015574956008284,-0.0514179919162579,0.0279844861786863,-0.027021170770051,-0.0563384484462835,-0.00847295567797438,0.00803746535915352,-0.015406429615233,-0.0441547384843471,0.0365644037619723,0.030392626670987,-0.00303214608810881,-0.00487806620271908,0.0743231322839535,0.0236352565442631,0.0457020180284618,0.060900754003228,-0.0618693331747765,-0.0192125867754243,-0.0538385254379324,0.00543204358994805,-0.0187344764023128,-0.026203590168301,0.0421910892166217,0.0603546186128041,0.0360638140667716,0.0830212533859897,0.0459392911196705,0.0330798279960265,-0.00131433204149055,-0.0684522298390959,0.0240827451585962,0.0187892352510945,-0.0259863137564545,0.0326034419893256,0.0208945808203959,-0.036632868622447,0.0229159044338915,-0.0111747977153981,-0.0444910842261099,-0.0310266724906902,-0.038612545802323,0.00120630681838073,0.0249962117092805,0.00853010782345745,-0.000633174136418045,0.0413188076913376,-0.0195775162318681,-0.0301144156630778,0.0360203264989794,-0.0456550578518511,-0.0214959644789914,0.0333029479420553,-0.0494770420067495,-0.00665619858322454,0.0777793529832759,-0.0177301593546032,-0.0603581220842388,-0.00732874810438249,0.0150518248459771,-0.00071018922624047,0.0241352498894165,0.00274074942442832,0.0103361822092954,0.0212803393714988,0.00561767962479128,-0.0121632330022553,0.00365301695999526,-0.00772419452025579,-0.010512494631299,0.0277485335621995,0.0129974641067275,0.00546474079580425,0.0123245986684684,-0.011507275524713,-0.0122983244859293,-0.016589552270363,0.0125423513079691,-0.0398554063431616,0.0177406625151077,0.0579188073724845,-0.045056403546947,0.0226763184287817,0.0744973699626797,-0.0323540530794422,-0.0165594224342217,0.00413522779986557,0.0222406489539917,0.0836335319183987,0.0608999015097881,-0.0244426414639289,0.0128303247873321,-0.0476485780144306,0.00130586400175082,0.0211463641021691,-0.000576022313695375,-5.02194005569843e-05,-0.00519489225292377,0.00183430985694985,-0.000245279167179128,-2.78787950387251e-05
